dense_1,dense_1/kernel:0,12,64,0,-0.12398564,0.16330197,-0.13458514,-0.014179648,0.094486125,0.017028695,0.10598375,0.11438827,0.061413713,0.09113614,0.05109702,0.0068874676,0.12685792,-0.039915428,0.30651164,0.17287537,0.015963824,-0.11313478,-0.21777716,0.1035792,-0.08773491,0.11530068,-0.0052946866,-0.15148862,-0.08213638,0.06293457,-0.18149956,-0.006261446,-0.060383584,-0.076825716,-0.16538313,-0.012132576,-0.024413291,-0.018135017,0.02509561,0.035046965,-0.0008875154,0.055021975,0.08789939,-0.2209182,0.1724925,-0.029546741,-0.07337615,0.0064856512,0.0061376193,-0.016921053,-0.012748893,-0.20648359,-0.020521555,-0.015444858,-0.001721154,-0.012016109,0.03058273,-0.07679869,-0.078397006,0.03181828,-0.2278129,0.13057013,-0.07360895,-0.045896553,-0.23688006,-0.04843654,0.1396031,0.0066341176
dense_1,dense_1/kernel:0,12,64,1,-0.049980298,-0.19083422,-0.29634172,0.12787512,0.06396221,-0.48225844,0.23742533,0.370208,-0.24137838,-0.21694912,-0.2589801,0.32181308,-0.30482978,-0.3583421,-0.3355865,0.20439683,0.302571,-0.25390118,0.28080684,0.25623602,0.057280503,-0.37053922,0.34888962,-0.15012202,0.12405457,0.49184504,0.28687224,-0.23576704,0.30578703,0.3756664,-0.3940157,0.14071779,-0.04844129,-0.4980667,-0.42918426,0.2662851,-0.16809154,-0.26801723,-0.19446097,-0.11724083,-0.030028632,-0.28654706,0.3242487,0.18621884,0.39536607,-0.20262936,0.47850478,0.23194693,-0.09004298,-0.3557516,0.077677794,-0.057593044,0.05407351,0.54403543,0.26158485,-0.30713645,-0.11513039,0.11947775,-0.09375381,-0.14391676,-0.06837726,0.0074209827,-0.30613232,0.3200427
dense_1,dense_1/kernel:0,12,64,2,0.41082057,0.07605119,-0.17879921,0.052505746,-0.2131929,-0.09743118,-0.44426584,0.011271027,-0.0339865,-0.09053166,-0.3285325,0.37489915,-0.24565293,-0.1049458,-0.09548016,-0.23182635,0.51299757,0.10740657,0.15272737,0.20285465,-0.57353735,-0.36357835,-0.06591634,-0.14030498,-0.38510516,0.27503023,0.02515679,-0.30023375,0.13104525,0.42070523,-0.36392328,0.4482984,0.10021611,-0.28229305,-0.14605026,0.09144395,-0.55537146,0.49695548,-0.19877599,0.011892784,0.36203238,0.3077478,0.34062043,-0.24471907,-0.46152377,0.12895899,0.11211831,0.23858556,0.2134355,0.3398882,-0.0460058,-0.08170239,-0.15058523,0.22516777,-0.027299745,0.042602744,-0.19400473,0.43785286,-0.5400876,-0.12060312,-0.055690568,0.083010264,-0.03614473,0.27604485
dense_1,dense_1/kernel:0,12,64,3,0.07911687,0.47285506,0.02712211,0.18798761,-0.36585882,0.14035934,0.17040133,-0.3085873,0.19019021,-0.06401879,0.42348725,-0.13397458,-0.04843473,0.41731074,-0.1049412,-0.07162399,-0.23152164,0.1292969,-0.047562312,-0.12978157,0.33576465,0.46868813,-0.2089091,0.23080866,0.18085167,-0.07984539,-0.3752987,0.29694712,-0.17646931,-0.35019258,0.36531207,-0.16774327,-0.18548636,0.2700701,0.33318135,-0.2772047,0.2147392,0.19368656,0.062217306,-0.035848223,0.20630042,0.072800145,-0.1818794,-0.28133422,-0.106389,0.30111152,-0.29071328,0.06918599,0.2077302,0.003917824,-0.384805,-0.3814287,-0.49343747,-0.5362826,0.25340408,0.27736032,0.43025598,-0.4335952,0.41468292,0.22494575,-0.0046709636,-0.23109071,0.27101588,-0.34511808
dense_1,dense_1/kernel:0,12,64,4,-0.13510846,-0.047503255,0.122555956,0.12658438,-0.05016873,-0.019256169,-0.05395996,0.021357331,-0.056224827,0.20002045,0.06871547,0.007715069,0.0073526213,-0.051279962,-0.24082448,-0.23237778,-0.0013974413,-0.22654715,-0.10156718,-0.11464461,-0.03465034,-0.113519534,-0.10516096,0.052378777,0.06537345,-0.08188295,0.12230798,-0.014009096,-0.15508127,0.072304726,0.1678561,-0.0062319534,-0.124425344,0.005693431,0.0327256,-0.035684668,-0.037424207,-0.044988964,-0.032153096,0.3389655,-0.06537217,-0.028865445,-0.05294533,0.0031138805,-0.016234212,0.017147776,0.08948759,-0.13171408,0.0045832996,0.0052363016,-0.23869307,0.01964865,-0.015504366,-0.09042182,-0.17076477,-0.26480925,0.08433456,0.13203219,-0.0020732312,-0.003433557,0.15471964,0.24215807,-0.19303323,-0.0029380915
dense_1,dense_1/kernel:0,12,64,5,-0.2789091,0.29985195,-0.4140887,0.4627081,-0.426558,-0.039752446,-0.38295934,0.023624707,0.4319208,-0.17743203,0.39012012,-0.5036234,-0.04908532,-0.08033945,0.26665923,-0.46132284,-0.316265,-0.19949001,0.051304236,-0.10701241,-0.5570745,-0.22239646,-0.20684917,0.15024407,-0.31479517,-0.2093278,0.2572034,-0.07774444,-0.2741281,-0.009237111,0.10713859,0.215689,0.44698435,0.10075649,0.123365924,0.4023407,-0.16713859,0.3987412,-0.29889014,0.008075885,-0.04522855,0.26024228,0.2846869,-0.16429217,-0.19271028,0.16082887,-0.23813216,-0.27097058,0.39563838,0.28892174,-0.27397987,-0.43255758,-0.17464882,-0.1738023,0.10244463,-0.006605132,-0.09087199,-0.19823723,-0.091155715,-0.13937639,0.3866833,0.09981083,-0.07270338,-0.11188294
dense_1,dense_1/kernel:0,12,64,6,-0.069215626,0.14448608,0.41297153,-0.47334692,0.22254407,0.4316387,-0.054537307,-0.265875,-0.36738968,0.27956417,-0.16309835,-0.07964318,0.2848496,0.3577838,-0.0013902939,0.44778135,0.020242658,0.20782267,0.19573826,-0.3626025,0.46649176,0.48262376,0.34660283,0.10440734,0.31509402,-0.2548924,-0.4720178,0.12783098,0.099117056,-0.33865446,0.08994421,-0.1714967,0.0031834263,0.20872028,0.2457569,-0.29349932,0.10965601,-0.061201356,0.24177422,0.042708177,-0.1318472,0.103397086,-0.32752264,0.18063645,0.024625596,0.06428103,0.061471917,-0.05361255,-0.07124704,-0.056770764,-0.16043939,0.24869442,-0.22911805,-0.012411766,0.1070802,0.0015251646,0.115122296,-0.5514494,0.275963,0.32745868,0.050537676,-0.34880367,0.26543638,-0.092808485
dense_1,dense_1/kernel:0,12,64,7,0.25352776,-0.5831229,0.15637328,-0.38763136,0.437411,0.12549524,0.24686244,-0.19298166,-0.11516099,-0.0998432,-0.0036884,-0.045248687,0.3415652,0.4222441,0.08897698,0.49502972,0.18403399,-0.13341233,-0.036176994,0.13206862,0.49640533,-0.052419197,0.25100735,-0.2596524,0.21422891,0.29294956,-0.15051055,-0.49945205,-0.12168582,-0.118781105,-0.091978975,-0.10450118,0.11157179,-0.29077646,-0.25384715,-0.032878835,0.2464186,-0.2983968,-0.031075345,-0.15343848,-0.36540714,-0.47662646,-0.11515219,0.5039993,0.29541022,-0.38547018,-0.07158931,-0.09664783,-0.43527484,-0.2652489,0.050360985,0.35090652,0.27703884,0.31120387,-0.159325,-0.42142522,-0.31501523,-0.08518562,-0.014326616,0.20962074,-0.30732033,-0.15168265,0.0853913,0.25151256
dense_1,dense_1/kernel:0,12,64,8,0.13082469,-0.11757571,0.15569274,-0.04178093,-0.026875863,0.016901677,-0.08996193,-0.18578249,-0.04838505,-0.28723973,-0.09580001,-0.012609386,-0.1267713,0.04187956,-0.084628016,-0.047319483,-0.010562294,0.34128523,0.21388471,-0.014273975,-0.012488123,0.07221455,0.056825954,0.021086263,-0.02618295,-0.03727855,-0.06614694,0.015206524,0.068933725,-0.1598039,-0.0089327,0.012015232,-0.021792378,-0.025993505,-0.0039976463,-0.094199754,-0.011754293,0.026823157,0.0040949034,0.15529658,-0.15666682,0.03912827,0.116402075,-0.018813549,-0.0043678368,-0.00069835526,-0.08915333,0.08205084,-0.012846291,-0.0070729875,0.2631513,0.017295541,-0.0066194367,0.16920929,-0.006077742,0.08635441,0.09190391,0.032508805,-0.032656565,0.013887018,0.13939698,-0.3137658,0.15671521,0.0045721675
dense_1,dense_1/kernel:0,12,64,9,-0.5070566,-0.074518785,-0.59667397,0.6161049,-0.79876274,-0.069846354,0.4710331,-0.16669254,0.6339354,-0.41743964,0.5117832,0.43754426,0.38082004,0.20868619,0.6306408,-0.6073274,0.49591887,-0.031676136,0.5024224,0.19233178,-0.37857547,-0.3485236,0.3487507,0.3632195,-0.27451816,-0.20906562,0.24164648,0.40771654,0.23996074,-0.3410155,-0.06419469,0.30277237,0.07619975,-0.74257773,0.38258278,-0.381515,-0.39082792,-0.45724204,-0.17870533,-0.3759552,-0.43497163,0.7774131,0.27016252,0.43832356,0.49679682,-0.01760806,0.20553538,-0.32906225,-0.24944979,-0.38936535,-0.26055685,0.31974295,0.5763808,-0.32671976,0.34222576,0.011734878,0.27904484,-0.41965404,-0.54051673,-0.34804523,-0.15646519,0.38597637,0.07096931,-0.3592222
dense_1,dense_1/kernel:0,12,64,10,-0.47757015,0.2565559,0.22202995,0.097615704,0.4414692,0.47854954,-0.66456944,0.69327325,-0.34900543,0.57413876,0.09843432,-0.45719695,-0.21453553,-0.47425637,-0.28894815,0.5020454,-0.49415228,0.29284385,-0.34204045,0.16742161,-0.38782978,0.18189658,-0.44201875,-0.42151296,-0.07371502,-0.5909879,-0.31028345,0.42700437,0.27613142,0.043974202,-0.17994758,0.3165492,-0.22521578,0.43981138,-0.7478204,0.508795,-0.4144603,-0.4576416,0.7458998,0.03861394,-0.5124441,-0.22579116,0.47376823,0.47451758,0.5085503,0.59890145,0.48891875,0.26297012,0.8357673,-0.3648561,-0.023330994,-0.7831373,0.012884067,0.3258782,0.49883002,0.044192202,-0.41078448,-0.4191149,0.700624,0.5080637,-0.49553138,-0.041037153,-0.6686063,0.68766284
dense_1,dense_1/kernel:0,12,64,11,-0.0016105359,-0.11902359,0.35371506,-0.47899565,0.40706915,-0.4968225,0.044349816,0.17535889,-0.39351505,0.03046002,-0.5787569,-0.45130265,-0.21754731,-0.45876947,-0.42317504,0.23330046,-0.4748867,0.01565215,-0.09349816,0.09856589,-0.031523567,0.071389824,0.62750673,0.3539921,0.60315883,0.20814195,0.74096096,-0.5161822,0.25196317,0.3154514,-0.59763247,-0.60573,0.310675,0.40491307,0.37440214,0.55197275,0.6458647,0.60508084,-0.51796025,0.15786153,0.6600193,-0.2972599,-0.6942039,-0.6749185,-0.49975166,-0.4986144,-0.2410858,-0.18225202,-0.3544344,0.5578354,0.059595395,0.32726547,-0.4901543,0.073766954,-0.19157064,-0.3255488,0.160921,0.28937083,-0.11249218,-0.40551567,0.4222658,-0.23823369,0.48839182,-0.36890802
dense_1,dense_1/bias:0,1,64,0,0.21951576,0.11498382,-0.12006249,0.20277382,0.2880807,0.22244836,0.1987436,0.116801076,0.1485949,0.16568728,0.2656406,-0.0074795624,0.16650304,0.0804847,0.20391826,0.43460584,-0.015450484,-0.025419734,0.20791563,0.18747205,0.44963402,0.25266412,0.13382234,0.20689149,0.07193861,0.27892232,0.3179181,-0.008951137,0.13122097,0.19856268,0.012538672,0.016649408,-0.07027779,0.09242134,-0.07916889,0.23408815,0.069098234,-0.05958183,0.25469363,-0.14415856,0.13992205,0.10164514,0.32384425,0.03733371,0.022018796,0.010354458,0.11865237,0.3357281,0.06714391,0.023872951,0.013785266,-0.028349405,0.14719702,0.10100856,0.2661368,0.37329242,-0.01238534,0.19842741,0.20560953,0.08964548,0.124545395,0.18175797,0.31693968,-0.009043012
dense_2,dense_2/kernel:0,64,32,0,0.14100267,-0.18894532,0.3579742,0.18049544,-0.052115627,0.3406402,-0.044861633,0.17192875,-0.12991539,-0.011326826,0.17055856,0.0644895,0.2699642,0.19126932,-0.1241535,0.34278262,-0.28584656,-0.41786712,0.0045048306,0.17919688,0.09743604,-0.5442244,-0.1229967,0.25812048,0.030202752,0.022985175,0.18070695,0.12720884,0.06888073,0.36984622,0.046862017,0.086205915
dense_2,dense_2/kernel:0,64,32,1,-0.056177486,-0.10252109,0.077690296,0.27690056,0.27891466,0.3787556,0.13318707,-0.2096302,-0.047603194,0.31762403,0.2091611,0.051870704,-0.25765902,-0.15993918,0.120149724,-0.17160425,0.28682435,0.6629177,0.18549788,0.013595469,0.24516712,-0.03531794,0.10760397,-0.057940375,-0.061144996,-0.26471713,0.47546884,0.1476055,0.43650422,0.18794087,-0.43287435,-0.07316136
dense_2,dense_2/kernel:0,64,32,2,0.25735477,0.35443157,-0.5140683,0.090485096,-0.24537113,-0.11188671,0.25587267,0.08228394,-0.3603312,-0.136442,-0.056608606,0.36924374,0.06097904,0.17950627,-0.09243824,0.022965817,-0.11699604,0.080221035,0.14941606,-0.1666615,0.3120559,-0.3819731,0.034100384,-0.23137987,-0.12071402,-0.16674583,-0.18567175,0.16436426,0.24285555,0.53161216,-0.3011747,-0.36399528
dense_2,dense_2/kernel:0,64,32,3,-0.056859426,0.3979571,0.060568616,0.26678643,-0.057956047,0.48258314,-0.14480805,-0.05105542,-0.15468688,-0.083689295,0.07213925,-0.38031986,0.30102426,-0.37095326,-0.13685955,-0.012641682,0.1858404,0.1447241,0.12762803,0.14166853,-0.041280095,0.29836926,0.036914993,-0.23757501,-0.11633706,0.040499847,0.221075,0.3165382,0.07727973,-0.73916185,-0.30741566,0.41324314
dense_2,dense_2/kernel:0,64,32,4,-0.22349933,0.13444859,-0.37516648,-0.2615988,-0.29654953,-1.0835881,-0.37680033,0.10703558,-0.047011044,-0.060800366,0.20569569,0.37688407,0.42946005,0.45054558,0.30327302,0.05726422,-0.52456737,-0.4571477,0.18905155,-0.2580573,-0.10583461,-0.39943925,0.048440564,0.09001751,0.15393817,-0.18069406,-0.31287122,0.032525368,0.11840394,0.20731619,-0.2811154,-0.42344773
dense_2,dense_2/kernel:0,64,32,5,-0.108989075,0.10404256,-0.58720976,0.14517577,-0.15152594,-0.07734431,0.28671888,0.19527604,0.09322277,0.34851128,0.34718844,0.37545297,-0.037570257,-0.5384097,-0.02879354,0.16441976,-0.2508719,0.5481963,-0.2084906,0.43929136,-0.35347506,0.08995248,0.24412757,0.15865432,-0.12079001,0.13957046,0.40082645,0.09366326,0.15624972,0.0403339,-0.08057248,-0.37562904
dense_2,dense_2/kernel:0,64,32,6,0.017695073,-0.376195,0.497543,-0.31715864,0.01749403,0.24429654,-0.16749501,-0.20707142,-0.3229746,-0.20634137,0.2790197,-0.11650769,0.33678868,0.25251648,-0.010070236,-0.036586363,0.15804885,-0.03938772,-0.6514258,-0.11314303,0.4430254,-0.106783666,-0.005663295,0.1616265,0.0059374287,0.6852483,0.2356931,-0.3976954,-0.21571416,0.28173226,0.4311487,-0.14373831
dense_2,dense_2/kernel:0,64,32,7,-0.08716998,0.030412596,-0.122450605,0.12574515,0.07722702,-0.20445396,0.1623231,0.42546806,0.22951324,-0.09401794,-0.16537572,0.1559487,-0.06034838,0.13039906,0.03185506,0.14998879,-0.26173866,0.25102487,0.7213576,-0.16281523,-0.23722835,0.0031171986,0.08877137,0.56195027,0.046962053,-0.25263146,-0.03088748,0.28588694,0.03537518,-0.12310659,-0.15950704,-0.2083345
dense_2,dense_2/kernel:0,64,32,8,-0.13676149,0.34744996,0.11529783,-0.28870317,-0.17627501,0.98016334,0.16402432,-0.029988272,0.5082549,-0.016428806,-0.1409902,-0.16483133,0.22011457,-0.27725604,0.19939311,-0.19590072,0.25775233,0.22454408,-0.08215686,-0.06016298,0.108209,0.053179882,0.33841994,-0.36938745,-0.07224252,0.25981343,-0.11443514,-0.19191004,0.018033432,-0.30624282,0.37146127,0.27417004
dense_2,dense_2/kernel:0,64,32,9,0.20570244,-0.002649564,-0.2853414,0.062323496,0.09170892,-0.20525868,0.26287666,0.088331036,-0.20229657,0.28496343,-0.20006493,0.39878204,0.030648382,0.07265998,0.24932937,0.16327982,-0.25047982,-0.09552241,0.3422031,0.18135881,0.11710989,-0.06007771,0.32157278,0.25344142,-0.24922273,-0.3746421,0.24548422,0.1132735,0.39204544,-0.084268615,-0.20790091,-0.38897058
dense_2,dense_2/kernel:0,64,32,10,0.18726276,-0.060809165,-0.08469562,0.0369128,0.2524608,0.3956014,0.31595603,-0.16893853,0.33871722,0.041225366,-0.09580332,0.12001776,-0.13859828,-0.7578549,-0.0145074185,0.09601715,-0.008710902,0.65097225,-0.52638197,-0.020669937,0.22718507,-0.030123947,0.12539974,0.21001624,-0.12477881,-0.0038321875,0.07263979,-0.19711696,0.068534024,0.021347916,0.13702205,0.44428986
dense_2,dense_2/kernel:0,64,32,11,0.18327764,0.29642606,1.2785771,1.0065017,0.5993725,0.51221555,-0.05184004,-0.41906196,-0.29320917,0.24929918,-0.23003834,-0.2649967,-0.42625278,0.22313167,0.1388383,-0.4531478,-0.1410388,-0.38022467,-0.26865682,0.19527194,0.26598606,0.12800977,-0.0022673048,-0.54329795,-0.23097208,-0.040080313,0.74931926,0.071448386,0.12917988,-0.25795045,0.2893913,0.24822311
dense_2,dense_2/kernel:0,64,32,12,0.377334,-0.17553861,0.059520308,-0.2499063,0.068915024,-0.028172763,0.02523523,0.17956893,-0.042887047,0.2820911,0.2646169,0.23659293,0.114314415,-0.12067127,0.056089047,0.33432278,0.23765357,-0.047491442,-0.8303442,0.24816546,0.02969733,0.012958816,-0.050626684,0.15168703,-0.120411806,0.54912555,-0.15997119,-0.26876596,-0.299107,-0.009276708,0.22305574,-0.13930167
dense_2,dense_2/kernel:0,64,32,13,0.21108778,-0.0010028366,-0.19543776,-0.25903508,-0.27114153,0.20312352,0.36462525,-0.07593565,0.11047227,0.12565584,0.4357602,0.065015756,0.3045173,-0.33612376,0.041757714,0.32169986,0.18332167,0.3690272,-0.43733722,-0.023607157,0.033489004,-0.25960502,-0.06086371,0.4752082,-0.14218739,0.7152568,0.012133814,-0.3972769,-0.39405873,0.44088298,-0.030479304,-0.09551368
dense_2,dense_2/kernel:0,64,32,14,-0.12870075,-0.06594021,0.29013556,-0.43402535,0.19347014,0.48308668,0.23659974,-0.24791367,-0.065917276,0.3018068,-0.10828368,-0.22177131,0.259368,-0.2805433,-0.23705882,0.2058619,0.008739599,0.4324575,-0.19962537,0.3032065,-0.0027348525,0.16875887,0.04778961,0.18145797,-0.25219828,0.08099788,0.092792846,-0.12490005,-0.20476544,-0.08291645,0.417995,0.4127656
dense_2,dense_2/kernel:0,64,32,15,-0.09699294,0.20315413,-0.3100727,-0.23196675,-0.3243357,-0.5829849,0.04618546,0.49254516,-0.39453167,0.14031203,0.2732829,0.46308264,0.04121833,0.2444542,0.32694983,-0.19929433,-0.40761444,-0.0074844435,0.24675852,0.027928902,0.15444352,-0.1539805,0.092971034,0.047775246,-0.15084392,0.14421359,0.21069552,-0.020129682,0.09928524,0.2864905,0.0045701237,-0.7850856
dense_2,dense_2/kernel:0,64,32,16,-0.020249575,0.2669235,1.3613219,0.90665257,0.7388285,0.09019745,0.046621274,-0.18218327,-0.40611026,-0.128429,-0.34141988,0.057513222,0.07745308,0.16120413,0.13620462,-0.41028208,-0.20686112,0.027783006,-0.16136003,0.47416726,0.360729,0.3477168,0.2596412,-0.63087136,0.045885347,0.0035580117,0.79791903,0.12217325,0.004153035,-0.22998653,0.35483068,0.06418111
dense_2,dense_2/kernel:0,64,32,17,0.06144054,0.22385015,0.096210815,0.29538447,0.13957919,-0.13175634,-0.039670542,-0.15171559,-0.34072378,0.2798768,0.11263552,0.30644003,-0.027162135,-0.22260813,-0.080489665,-0.022131575,-0.26711667,0.006659772,-0.071318835,0.29582897,0.18400368,-0.026913641,-0.054134678,0.061973576,-0.07515216,-0.16492324,0.0022344321,-0.007700767,-0.11084154,-0.08227866,-0.08496607,-0.1390755
dense_2,dense_2/kernel:0,64,32,18,0.23290716,0.0042260434,0.4530025,-0.13580951,0.04616731,0.049567573,-0.026290318,0.10576547,0.10104881,-0.19429418,-0.05489114,-0.14414029,0.14453802,0.25176546,-0.21259648,-0.11527754,0.016475044,-0.07971347,-0.13214691,0.003486288,0.22295733,0.42330444,-0.25427788,0.21018293,-0.1944459,0.24696262,0.25676572,-0.12495449,-0.37607864,-0.3115883,0.19686884,-0.14144899
dense_2,dense_2/kernel:0,64,32,19,-0.17292973,-0.029822761,0.36908638,0.07028126,0.116981134,0.070422284,0.033352125,0.20645337,0.18956298,-0.03384478,0.09591673,-0.22600919,0.03436746,0.31932533,0.0019456112,-0.19518562,-0.25748938,-0.44333613,0.19523297,-0.12856792,0.058697924,0.20466813,-0.009747694,0.13519908,-0.08539149,0.038007032,0.17111017,0.1558539,-0.08164096,0.03006423,0.10300504,-0.068614095
dense_2,dense_2/kernel:0,64,32,20,0.16151068,-0.0017003282,-0.1804572,-0.037124444,0.2145353,-0.29914132,0.15459797,0.34766024,-0.20414239,-0.15946725,0.17456152,0.36936307,0.42328987,-0.1155096,0.16566148,0.09107338,0.10331632,-0.19187824,-0.41413742,-0.05647238,0.3147491,-0.2923696,-0.027511602,-0.15426809,0.17695707,0.50267386,-0.2447605,-0.21431507,0.12669995,0.61286515,0.012956557,0.018363848
dense_2,dense_2/kernel:0,64,32,21,-0.05674277,0.088888116,-0.5760048,0.43626627,0.2728184,-0.28311086,-0.0010380084,0.24681254,-0.033029262,0.18451317,-0.12998325,0.17932086,0.35531792,-0.10659904,0.004498932,0.06516755,0.13047299,0.18353924,0.10377835,0.3001748,0.16636817,-0.30246347,0.16462533,0.057043985,-0.012385296,0.09130038,0.2980254,0.07114565,0.046290603,0.19414882,-0.11977346,0.07236775
dense_2,dense_2/kernel:0,64,32,22,-0.009573065,-0.15013303,0.15257083,-0.065133795,0.2751876,-0.28780463,0.07953744,-0.13733444,0.06897328,-0.012380071,0.44900563,-0.4875958,0.03547822,0.21291214,0.2308261,0.009257839,0.3880754,-0.03723709,-0.36894506,0.18891597,0.47199145,-0.29606298,0.14941145,-0.19289115,-0.10300833,0.53114206,0.059405975,-0.20446369,-0.00912609,0.25031444,0.48877847,0.028588543
dense_2,dense_2/kernel:0,64,32,23,0.087398134,0.3043435,0.50912446,0.15694782,0.109487236,0.3243164,0.23694731,-0.38801277,0.13062018,0.33690694,-0.29852086,-0.051180113,0.49199507,0.27656147,0.05601482,0.27917328,0.8197531,-0.032042075,-0.5310938,-0.5617922,0.19240965,-0.0017808467,-0.23056583,-0.23667923,-0.010687006,0.09631244,0.10566855,-0.07597031,-0.07900808,0.15475076,-0.11803595,0.07749413
